"","Country","Lat","Long","date","val"
"21120","US",32.3182,-86.9023,2020-03-08,0
"21121","Uruguay",-32.5228,-55.7658,2020-03-08,0
"21122","Ghana",7.9465,-1.0232,2020-03-08,0
"21123","US",18.2208,-66.5901,2020-03-08,0
"21124","Jersey",49.19,-2.11,2020-03-08,0
"21125","Namibia",-22.9576,18.4904,2020-03-08,0
"21126","Seychelles",-4.6796,55.492,2020-03-08,0
"21127","Trinidad and Tobago",10.6918,-61.2225,2020-03-08,0
"21128","Venezuela",6.4238,-66.5897,2020-03-08,0
"21129","Curacao",12.1696,-68.99,2020-03-08,0
"21130","Eswatini",-26.5225,31.4659,2020-03-08,0
"21131","Gabon",-0.8037,11.6094,2020-03-08,0
"21132","Guatemala",15.7835,-90.2308,2020-03-08,0
"21133","Guernsey",49.45,-2.58,2020-03-08,0
"21134","Mauritania",21.0079,10.9408,2020-03-08,0
"21135","Rwanda",-1.9403,29.8739,2020-03-08,0
"21136","Saint Lucia",13.9094,-60.9789,2020-03-08,0
"21137","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-08,0
"21138","Suriname",3.9193,-56.0278,2020-03-08,0
"21139","US",18.3358,-64.8963,2020-03-08,0
"21140","occupied Palestinian territory",31.9522,35.2332,2020-03-08,0
"21141","France",3.9339,-53.1258,2020-03-08,5
"21142","US",13.4443,144.7937,2020-03-08,0
"21143","Kosovo",42.6026,20.903,2020-03-08,0
"21144","Canada",53.1355,-57.6604,2020-03-08,0
"21145","Canada",46.5107,-63.4168,2020-03-08,0
"21146","Central African Republic",6.6111,20.9394,2020-03-08,0
"21147","Congo (Brazzaville)",-4.0383,21.7587,2020-03-08,0
"21148","Equatorial Guinea",1.5,10,2020-03-08,0
"21149","France",-12.8275,45.1662,2020-03-08,0
"21150","Uzbekistan",41.3775,64.5853,2020-03-08,0
"21151","Thailand",15,101,2020-03-09,50
"21152","Japan",36,138,2020-03-09,511
"21153","Singapore",1.2833,103.8333,2020-03-09,150
"21154","Nepal",28.1667,84.25,2020-03-09,1
"21155","Malaysia",2.5,112.5,2020-03-09,117
"21156","Canada",49.2827,-123.1207,2020-03-09,32
"21157","Australia",-33.8688,151.2093,2020-03-09,48
"21158","Australia",-37.8136,144.9631,2020-03-09,15
"21159","Australia",-28.0167,153.4,2020-03-09,15
"21160","Cambodia",11.55,104.9167,2020-03-09,2
"21161","Sri Lanka",7,81,2020-03-09,1
"21162","Germany",51,9,2020-03-09,1176
"21163","Finland",64,26,2020-03-09,30
"21164","United Arab Emirates",24,54,2020-03-09,45
"21165","Philippines",13,122,2020-03-09,20
"21166","India",21,78,2020-03-09,43
"21167","Italy",43,12,2020-03-09,9172
"21168","Sweden",63,16,2020-03-09,248
"21169","Spain",40,-4,2020-03-09,1073
"21170","Australia",-34.9285,138.6007,2020-03-09,7
"21171","Belgium",50.8333,4,2020-03-09,239
"21172","Egypt",26,30,2020-03-09,55
"21173","Australia",35.4437,139.638,2020-03-09,0
"21174","Lebanon",33.8547,35.8623,2020-03-09,32
"21175","Iraq",33,44,2020-03-09,60
"21176","Oman",21,57,2020-03-09,16
"21177","Afghanistan",33,65,2020-03-09,4
"21178","Bahrain",26.0275,50.55,2020-03-09,95
"21179","Kuwait",29.5,47.75,2020-03-09,64
"21180","Algeria",28.0339,1.6596,2020-03-09,20
"21181","Croatia",45.1,15.2,2020-03-09,12
"21182","Switzerland",46.8182,8.2275,2020-03-09,374
"21183","Austria",47.5162,14.5501,2020-03-09,131
"21184","Israel",31,35,2020-03-09,61
"21185","Pakistan",30.3753,69.3451,2020-03-09,6
"21186","Brazil",-14.235,-51.9253,2020-03-09,25
"21187","Georgia",42.3154,43.3569,2020-03-09,15
"21188","Greece",39.0742,21.8243,2020-03-09,73
"21189","North Macedonia",41.6086,21.7453,2020-03-09,3
"21190","Norway",60.472,8.4689,2020-03-09,205
"21191","Romania",45.9432,24.9668,2020-03-09,15
"21192","Estonia",58.5953,25.0136,2020-03-09,10
"21193","Netherlands",52.1326,5.2913,2020-03-09,321
"21194","San Marino",43.9424,12.4578,2020-03-09,36
"21195","Belarus",53.7098,27.9534,2020-03-09,6
"21196","Iceland",64.9631,-19.0208,2020-03-09,58
"21197","Lithuania",55.1694,23.8813,2020-03-09,1
"21198","Mexico",23.6345,-102.5528,2020-03-09,7
"21199","New Zealand",-40.9006,174.886,2020-03-09,5
"21200","Nigeria",9.082,8.6753,2020-03-09,2
"21201","Australia",-31.9505,115.8605,2020-03-09,4
"21202","Ireland",53.1424,-7.6921,2020-03-09,21
"21203","Luxembourg",49.8153,6.1296,2020-03-09,3
"21204","Monaco",43.7333,7.4167,2020-03-09,1
"21205","Qatar",25.3548,51.1839,2020-03-09,18
"21206","Ecuador",-1.8312,-78.1834,2020-03-09,15
"21207","Azerbaijan",40.1431,47.5769,2020-03-09,9
"21208","Armenia",40.0691,45.0382,2020-03-09,1
"21209","Dominican Republic",18.7357,-70.1627,2020-03-09,5
"21210","Indonesia",-0.7893,113.9213,2020-03-09,19
"21211","Portugal",39.3999,-8.2245,2020-03-09,30
"21212","Andorra",42.5063,1.5218,2020-03-09,1
"21213","Australia",-41.4545,145.9707,2020-03-09,2
"21214","Latvia",56.8796,24.6032,2020-03-09,6
"21215","Morocco",31.7917,-7.0926,2020-03-09,2
"21216","Saudi Arabia",24,45,2020-03-09,15
"21217","Senegal",14.4974,-14.4524,2020-03-09,4
"21218","Argentina",-38.4161,-63.6167,2020-03-09,12
"21219","Chile",-35.6751,-71.543,2020-03-09,8
"21220","Jordan",31.24,36.51,2020-03-09,1
"21221","Ukraine",48.3794,31.1656,2020-03-09,1
"21222","Hungary",47.1625,19.5033,2020-03-09,9
"21223","Australia",-12.4634,130.8456,2020-03-09,0
"21224","Liechtenstein",47.14,9.55,2020-03-09,1
"21225","Poland",51.9194,19.1451,2020-03-09,16
"21226","Tunisia",34,9,2020-03-09,2
"21227","Bosnia and Herzegovina",43.9159,17.6791,2020-03-09,3
"21228","Slovenia",46.1512,14.9955,2020-03-09,16
"21229","South Africa",-30.5595,22.9375,2020-03-09,3
"21230","Bhutan",27.5142,90.4336,2020-03-09,1
"21231","Cameroon",3.848,11.5021,2020-03-09,2
"21232","Colombia",4.5709,-74.2973,2020-03-09,1
"21233","Costa Rica",9.7489,-83.7534,2020-03-09,9
"21234","Peru",-9.19,-75.0152,2020-03-09,7
"21235","Serbia",44.0165,21.0059,2020-03-09,1
"21236","Slovakia",48.669,19.699,2020-03-09,3
"21237","Togo",8.6195,0.8248,2020-03-09,1
"21238","Malta",35.9375,14.3754,2020-03-09,3
"21239","Martinique",14.6415,-61.0242,2020-03-09,2
"21240","Bulgaria",42.7339,25.4858,2020-03-09,4
"21241","Maldives",3.2028,73.2207,2020-03-09,4
"21242","Bangladesh",23.685,90.3563,2020-03-09,3
"21243","Paraguay",-23.4425,-58.4438,2020-03-09,1
"21244","Canada",51.2538,-85.3232,2020-03-09,34
"21245","Canada",53.9333,-116.5765,2020-03-09,7
"21246","Canada",52.9399,-73.5491,2020-03-09,4
"21247","Albania",41.1533,20.1683,2020-03-09,2
"21248","Cyprus",35.1264,33.4299,2020-03-09,2
"21249","Brunei",4.5353,114.7277,2020-03-09,1
"21250","US",47.4009,-121.4905,2020-03-09,0
"21251","US",42.1657,-74.9481,2020-03-09,0
"21252","US",36.1162,-119.6816,2020-03-09,0
"21253","US",42.2302,-71.5301,2020-03-09,0
"21254","US",35.4437,139.638,2020-03-09,45
"21255","US",37.6489,-122.6655,2020-03-09,21
"21256","US",33.0406,-83.6431,2020-03-09,0
"21257","US",39.0598,-105.3111,2020-03-09,0
"21258","US",27.7663,-81.6868,2020-03-09,0
"21259","US",40.2989,-74.521,2020-03-09,0
"21260","US",44.572,-122.0709,2020-03-09,0
"21261","US",31.0545,-97.5635,2020-03-09,0
"21262","US",40.3495,-88.9861,2020-03-09,0
"21263","US",40.5908,-77.2098,2020-03-09,0
"21264","US",42.0115,-93.2105,2020-03-09,0
"21265","US",39.0639,-76.8021,2020-03-09,0
"21266","US",35.6301,-79.8064,2020-03-09,0
"21267","US",33.8569,-80.945,2020-03-09,0
"21268","US",35.7478,-86.6923,2020-03-09,0
"21269","US",37.7693,-78.17,2020-03-09,0
"21270","US",33.7298,-111.4312,2020-03-09,0
"21271","US",39.8494,-86.2583,2020-03-09,0
"21272","US",37.6681,-84.6701,2020-03-09,0
"21273","US",38.8974,-77.0268,2020-03-09,0
"21274","US",38.3135,-117.0554,2020-03-09,0
"21275","US",43.4525,-71.5639,2020-03-09,0
"21276","US",45.6945,-93.9002,2020-03-09,0
"21277","US",41.1254,-98.2681,2020-03-09,0
"21278","US",40.3888,-82.7649,2020-03-09,0
"21279","US",41.6809,-71.5118,2020-03-09,0
"21280","US",44.2685,-89.6165,2020-03-09,0
"21281","US",41.5978,-72.7554,2020-03-09,0
"21282","US",21.0943,-157.4983,2020-03-09,0
"21283","US",35.5653,-96.9289,2020-03-09,0
"21284","US",40.15,-111.8624,2020-03-09,0
"21285","Burkina Faso",12.2383,-1.5616,2020-03-09,0
"21286","Holy See",41.9029,12.4534,2020-03-09,1
"21287","Mongolia",46.8625,103.8467,2020-03-09,0
"21288","Panama",8.538,-80.7821,2020-03-09,0
"21289","US",38.5266,-96.7265,2020-03-09,0
"21290","US",31.1695,-91.8678,2020-03-09,0
"21291","US",38.4561,-92.2884,2020-03-09,0
"21292","US",44.0459,-72.7107,2020-03-09,0
"21293","US",61.3707,-152.4044,2020-03-09,0
"21294","US",34.9697,-92.3731,2020-03-09,0
"21295","US",39.3185,-75.5071,2020-03-09,0
"21296","US",44.2405,-114.4788,2020-03-09,0
"21297","US",44.6939,-69.3819,2020-03-09,0
"21298","US",43.3266,-84.5361,2020-03-09,0
"21299","US",32.7416,-89.6787,2020-03-09,0
"21300","US",46.9219,-110.4544,2020-03-09,0
"21301","US",34.8405,-106.2485,2020-03-09,0
"21302","US",47.5289,-99.784,2020-03-09,0
"21303","US",44.2998,-99.4388,2020-03-09,0
"21304","US",38.4912,-80.9545,2020-03-09,0
"21305","US",42.756,-107.3025,2020-03-09,0
"21306","China",30.9756,112.2707,2020-03-09,67743
"21307","Iran",32,53,2020-03-09,7161
"21308","Korea, South",36,128,2020-03-09,7478
"21309","France",46.2276,2.2137,2020-03-09,1209
"21310","China",23.3417,113.4244,2020-03-09,1352
"21311","China",33.882,113.614,2020-03-09,1272
"21312","China",29.1832,120.0934,2020-03-09,1215
"21313","China",27.6104,111.7088,2020-03-09,1018
"21314","China",31.8257,117.2264,2020-03-09,990
"21315","China",27.614,115.7221,2020-03-09,935
"21316","China",36.3427,118.1498,2020-03-09,758
"21317","Cruise Ship",35.4437,139.638,2020-03-09,696
"21318","China",32.9711,119.455,2020-03-09,631
"21319","China",30.0572,107.874,2020-03-09,576
"21320","China",30.6171,102.7103,2020-03-09,539
"21321","China",47.862,127.7615,2020-03-09,481
"21322","Denmark",56.2639,9.5018,2020-03-09,90
"21323","China",40.1824,116.4142,2020-03-09,428
"21324","China",31.202,121.4491,2020-03-09,342
"21325","China",39.549,116.1306,2020-03-09,318
"21326","China",26.0789,117.9874,2020-03-09,296
"21327","China",23.8298,108.7881,2020-03-09,252
"21328","China",35.1917,108.8701,2020-03-09,245
"21329","China",24.974,101.487,2020-03-09,174
"21330","China",19.1959,109.7453,2020-03-09,168
"21331","China",26.8154,106.8748,2020-03-09,146
"21332","China",39.3054,117.323,2020-03-09,136
"21333","China",37.5777,112.2922,2020-03-09,133
"21334","China",37.8099,101.0583,2020-03-09,124
"21335","China",22.3,114.2,2020-03-09,115
"21336","China",41.2956,122.6085,2020-03-09,125
"21337","China",43.6661,126.1923,2020-03-09,93
"21338","Czechia",49.8175,15.473,2020-03-09,31
"21339","China",41.1129,85.2401,2020-03-09,76
"21340","China",44.0935,113.9448,2020-03-09,75
"21341","China",37.2692,106.1655,2020-03-09,75
"21342","Taiwan*",23.7,121,2020-03-09,45
"21343","Vietnam",16,108,2020-03-09,30
"21344","Russia",60,90,2020-03-09,17
"21345","China",35.7452,95.9956,2020-03-09,18
"21346","China",22.1667,113.55,2020-03-09,10
"21347","Moldova",47.4116,28.3699,2020-03-09,1
"21348","Bolivia",-16.2902,-63.5887,2020-03-09,0
"21349","Denmark",61.8926,-6.9118,2020-03-09,2
"21350","France",18.0708,-63.0501,2020-03-09,2
"21351","Honduras",15.2,-86.2419,2020-03-09,0
"21352","United Kingdom",49.3723,-2.3644,2020-03-09,0
"21353","Canada",46.5653,-66.4619,2020-03-09,0
"21354","China",31.6927,88.0924,2020-03-09,1
"21355","Congo (Kinshasa)",-4.0383,21.7587,2020-03-09,0
"21356","Cote d'Ivoire",7.54,-5.5471,2020-03-09,0
"21357","France",17.9,-62.8333,2020-03-09,1
"21358","Jamaica",18.1096,-77.2975,2020-03-09,0
"21359","Reunion",-21.1151,55.5364,2020-03-09,0
"21360","Turkey",38.9637,35.2433,2020-03-09,0
"21361","United Kingdom",36.1408,-5.3536,2020-03-09,1
"21362","US",47.6477,-122.6413,2020-03-09,0
"21363","US",38.3105,-121.9018,2020-03-09,0
"21364","US",37.0454,-121.958,2020-03-09,0
"21365","US",38.5025,-122.2654,2020-03-09,0
"21366","US",34.3705,-119.1391,2020-03-09,0
"21367","US",42.4097,-71.8571,2020-03-09,0
"21368","US",33.9191,-84.0167,2020-03-09,0
"21369","US",33.7956,-84.2279,2020-03-09,0
"21370","US",37.5455,-82.7779,2020-03-09,0
"21371","US",33.4502,-84.4803,2020-03-09,0
"21372","US",32.4893,-94.8521,2020-03-09,0
"21373","US",40.2589,-74.124,2020-03-09,0
"21374","US",40.0712,-74.8649,2020-03-09,0
"21375","US",39.9259,-75.1196,2020-03-09,0
"21376","US",40.8568,-74.1285,2020-03-09,0
"21377","US",40.6976,-74.2632,2020-03-09,0
"21378","US",39.6553,-106.8287,2020-03-09,0
"21379","US",40.6956,-105.5943,2020-03-09,0
"21380","US",39.6203,-104.3326,2020-03-09,0
"21381","US",38.5458,-106.9253,2020-03-09,0
"21382","US",41.9879,-88.4016,2020-03-09,0
"21383","US",41.0458,-75.2479,2020-03-09,0
"21384","US",39.9526,-75.1652,2020-03-09,0
"21385","US",36.8508,-76.2859,2020-03-09,0
"21386","US",38.8816,-77.091,2020-03-09,0
"21387","US",38.2042,-77.6078,2020-03-09,0
"21388","US",39.0768,-77.6536,2020-03-09,0
"21389","US",38.7849,-76.8721,2020-03-09,0
"21390","US",41.3912,-95.4778,2020-03-09,0
"21391","US",34.2465,-80.607,2020-03-09,0
"21392","US",32.0575,-111.6661,2020-03-09,0
"21393","US",41.4277,-85.355,2020-03-09,0
"21394","US",39.8522,-77.2865,2020-03-09,0
"21395","US",40.0106,-86.4997,2020-03-09,0
"21396","US",43.0186,-89.5498,2020-03-09,0
"21397","US",44.7509,-92.3814,2020-03-09,0
"21398","US",41.4339,-81.6758,2020-03-09,0
"21399","US",41.2603,-111.9522,2020-03-09,0
"21400","US",43.0279,-73.135,2020-03-09,1
"21401","US",44.8254,-93.7842,2020-03-09,1
"21402","US",26.8946,-81.9098,2020-03-09,1
"21403","US",34.2515,-84.4803,2020-03-09,1
"21404","US",33.1795,-96.493,2020-03-09,1
"21405","US",38.1938,-85.6435,2020-03-09,1
"21406","US",29.6499,-90.1121,2020-03-09,1
"21407","US",40.7909,-121.8474,2020-03-09,1
"21408","US",34.8606,-81.9535,2020-03-09,1
"21409","US",38.4333,-84.3542,2020-03-09,2
"21410","US",41.6699,-91.5984,2020-03-09,3
"21411","US",42.3118,-73.1822,2020-03-09,1
"21412","US",36.1343,-86.822,2020-03-09,1
"21413","US",43.1261,-123.2492,2020-03-09,1
"21414","US",36.9859,-119.2321,2020-03-09,1
"21415","US",39.5839,-76.3637,2020-03-09,1
"21416","US",39.8065,-86.5401,2020-03-09,2
"21417","US",40.7453,-74.0535,2020-03-09,1
"21418","US",38.8454,-94.8521,2020-03-09,1
"21419","US",47.175,-120.9319,2020-03-09,1
"21420","US",27.4799,-82.3452,2020-03-09,2
"21421","US",44.8446,-122.5927,2020-03-09,1
"21422","US",30.5773,-86.6611,2020-03-09,1
"21423","US",34.0132,-85.1479,2020-03-09,1
"21424","US",33.9533,-117.3961,2020-03-09,1
"21425","US",35.1269,-89.9253,2020-03-09,1
"21426","US",38.6103,-90.4125,2020-03-09,1
"21427","US",40.9849,-72.6151,2020-03-09,1
"21428","US",41.8586,-74.3118,2020-03-09,1
"21429","US",29.028,-81.0755,2020-03-09,1
"21430","US",38.9085,-77.2405,2020-03-09,2
"21431","US",42.9931,-71.0498,2020-03-09,1
"21432","US",38.9072,-77.0369,2020-03-09,2
"21433","US",40.229,-75.3879,2020-03-09,5
"21434","US",37.6017,-121.7195,2020-03-09,2
"21435","US",26.1901,-80.3659,2020-03-09,3
"21436","US",26.663,-81.9535,2020-03-09,2
"21437","US",32.8162,-111.2845,2020-03-09,2
"21438","US",41.1489,-73.983,2020-03-09,4
"21439","US",43.0324,-73.936,2020-03-09,2
"21440","US",32.7957,-79.7848,2020-03-09,1
"21441","US",45.7466,-122.5194,2020-03-09,1
"21442","US",33.8999,-84.5641,2020-03-09,3
"21443","US",40.9629,-112.0953,2020-03-09,1
"21444","US",38.9108,-104.4723,2020-03-09,1
"21445","US",21.307,-157.8584,2020-03-09,1
"21446","US",42.3345,-122.7647,2020-03-09,2
"21447","US",47.7425,-123.304,2020-03-09,1
"21448","US",34.3672,-80.5883,2020-03-09,1
"21449","US",42.6953,-121.6142,2020-03-09,1
"21450","US",37.2519,-119.6963,2020-03-09,1
"21451","US",47.0676,-122.1295,2020-03-09,4
"21452","US",36.1593,-95.941,2020-03-09,1
"21453","US",39.2587,-104.9389,2020-03-09,3
"21454","US",41.8882,-71.4774,2020-03-09,3
"21455","US",35.7211,-79.1781,2020-03-09,1
"21456","US",39.9078,-75.3879,2020-03-09,1
"21457","US",41.3148,-96.1951,2020-03-09,3
"21458","US",38.0606,-84.4803,2020-03-09,1
"21459","US",39.8362,-86.1752,2020-03-09,1
"21460","US",42.4672,-71.2874,2020-03-09,7
"21461","US",40.6546,-73.5594,2020-03-09,17
"21462","US",44.9964,-93.0616,2020-03-09,1
"21463","US",40.5608,-119.6035,2020-03-09,2
"21464","US",41.6739,-75.2479,2020-03-09,1
"21465","US",38.7646,-121.9018,2020-03-09,1
"21466","US",37.3541,-121.9552,2020-03-09,38
"21467","US",36.0796,-115.094,2020-03-09,2
"21468","US",29.5693,-95.8143,2020-03-09,6
"21469","US",47.1981,-119.3732,2020-03-09,1
"21470","US",30.769,-86.9824,2020-03-09,1
"21471","US",35.9179,-86.8622,2020-03-09,1
"21472","US",40.7128,-74.006,2020-03-09,19
"21473","US",39.1547,-77.2405,2020-03-09,4
"21474","US",42.3601,-71.0589,2020-03-09,8
"21475","US",39.7392,-104.9903,2020-03-09,2
"21476","US",39.5912,-106.064,2020-03-09,1
"21477","US",40.9263,-74.077,2020-03-09,4
"21478","US",29.7752,-95.3103,2020-03-09,6
"21479","US",37.7749,-122.4194,2020-03-09,9
"21480","US",37.8534,-121.9018,2020-03-09,9
"21481","US",33.7879,-117.8531,2020-03-09,4
"21482","US",42.1767,-71.1449,2020-03-09,6
"21483","US",33.2918,-112.4291,2020-03-09,2
"21484","US",35.8032,-78.5661,2020-03-09,1
"21485","US",41.122,-73.7949,2020-03-09,98
"21486","US",43.9088,-71.826,2020-03-09,3
"21487","US",27.9904,-82.3018,2020-03-09,2
"21488","US",39.0916,-120.8039,2020-03-09,7
"21489","US",37.563,-122.3255,2020-03-09,2
"21490","US",38.578,-122.9888,2020-03-09,3
"21491","US",45.775,-118.7606,2020-03-09,1
"21492","US",33.8034,-84.3963,2020-03-09,5
"21493","US",45.547,-123.1386,2020-03-09,8
"21494","US",48.033,-121.8339,2020-03-09,31
"21495","US",40.745,-123.8695,2020-03-09,1
"21496","US",38.4747,-121.3542,2020-03-09,2
"21497","US",32.7157,-117.1611,2020-03-09,3
"21498","US",36.5761,-120.9876,2020-03-09,2
"21499","US",34.0522,-118.2437,2020-03-09,14
"21500","US",47.6062,-122.3321,2020-03-09,83
"21501","US",41.7377,-87.6976,2020-03-09,7
"21502","US",48.4242,-121.7114,2020-03-09,0
"21503","US",46.8646,-122.7696,2020-03-09,0
"21504","US",48.1976,-122.5795,2020-03-09,0
"21505","US",48.8787,-121.9719,2020-03-09,0
"21506","US",38.0834,-122.7633,2020-03-09,0
"21507","US",38.196,-120.6805,2020-03-09,0
"21508","US",37.5091,-120.9876,2020-03-09,0
"21509","US",36.6066,-120.189,2020-03-09,0
"21510","US",42.632,-70.7829,2020-03-09,0
"21511","US",30.7917,-82.0843,2020-03-09,0
"21512","US",26.07,-81.4279,2020-03-09,0
"21513","US",27.8764,-82.7779,2020-03-09,0
"21514","US",29.7938,-82.4944,2020-03-09,0
"21515","US",30.5927,-81.8224,2020-03-09,0
"21516","US",28.3232,-82.4319,2020-03-09,0
"21517","US",32.7767,-96.797,2020-03-09,0
"21518","US",32.7732,-97.3517,2020-03-09,0
"21519","US",30.3883,-95.6963,2020-03-09,0
"21520","US",40.5726,-74.4927,2020-03-09,0
"21521","US",39.58,-105.2663,2020-03-09,0
"21522","US",45.5146,-122.5863,2020-03-09,0
"21523","US",44.9267,-123.4919,2020-03-09,0
"21524","US",43.8325,-121.2617,2020-03-09,0
"21525","US",42.3334,-88.2668,2020-03-09,0
"21526","US",42.3689,-87.8272,2020-03-09,0
"21527","US",40.4108,-75.2479,2020-03-09,0
"21528","US",37.7772,-77.5161,2020-03-09,0
"21529","US",34.7253,-80.6771,2020-03-09,0
"21530","US",36.4933,-82.3452,2020-03-09,0
"21531","US",39.4638,-86.1345,2020-03-09,0
"21532","US",40.4483,-86.1345,2020-03-09,0
"21533","US",41.6228,-86.3377,2020-03-09,0
"21534","US",42.6712,-97.8722,2020-03-09,0
"21535","US",40.8685,-81.2519,2020-03-09,0
"21536","US",45.3293,-93.2197,2020-03-09,0
"21537","US",43.9952,-92.3814,2020-03-09,0
"21538","US",40.8298,-110.9984,2020-03-09,0
"21539","US",41.256,-73.3709,2020-03-09,0
"21540","US",41.7866,-73.2765,2020-03-09,0
"21541","US",29.9511,-90.0715,2020-03-09,0
"21542","US",43.8901,-102.2548,2020-03-09,0
"21543","US",44.4797,-98.2213,2020-03-09,0
"21544","US",43.0985,-98.3965,2020-03-09,0
"21545","US",43.7242,-98.2213,2020-03-09,0
"21546","US",43.6632,-96.8351,2020-03-09,0
"21547","US",42.9815,-97.8722,2020-03-09,0
"21548","US",33.8837,-106.7235,2020-03-09,0
"21549","US",35.0178,-106.6291,2020-03-09,0
"21550","US",42.5922,-83.3362,2020-03-09,0
"21551","US",42.2791,-83.3362,2020-03-09,0
"21552","US",39.5393,-75.6674,2020-03-09,0
"21553","Cuba",22,-80,2020-03-09,0
"21554","Guyana",5,-58.75,2020-03-09,0
"21555","Australia",-35.4735,149.0124,2020-03-09,0
"21556","United Kingdom",55.3781,-3.436,2020-03-09,321
"21557","Kazakhstan",48.0196,66.9237,2020-03-09,0
"21558","France",-17.6797,149.4068,2020-03-09,0
"21559","Cayman Islands",19.3133,-81.2546,2020-03-09,0
"21560","Guadeloupe",16.265,-61.551,2020-03-09,0
"21561","Canada",53.7609,-98.8139,2020-03-09,0
"21562","Canada",52.9399,-106.4509,2020-03-09,0
"21563","Ethiopia",9.145,40.4897,2020-03-09,0
"21564","Sudan",12.8628,30.2176,2020-03-09,0
"21565","Guinea",9.9456,-9.6966,2020-03-09,0
"21566","Aruba",12.5211,-69.9683,2020-03-09,0
"21567","Canada",37.6489,-122.6655,2020-03-09,0
"21568","Kenya",-0.0236,37.9062,2020-03-09,0
"21569","Antigua and Barbuda",17.0608,-61.7964,2020-03-09,0
"21570","US",32.3182,-86.9023,2020-03-09,0
"21571","Uruguay",-32.5228,-55.7658,2020-03-09,0
"21572","Ghana",7.9465,-1.0232,2020-03-09,0
"21573","US",18.2208,-66.5901,2020-03-09,0
"21574","Jersey",49.19,-2.11,2020-03-09,0
"21575","Namibia",-22.9576,18.4904,2020-03-09,0
"21576","Seychelles",-4.6796,55.492,2020-03-09,0
"21577","Trinidad and Tobago",10.6918,-61.2225,2020-03-09,0
"21578","Venezuela",6.4238,-66.5897,2020-03-09,0
"21579","Curacao",12.1696,-68.99,2020-03-09,0
"21580","Eswatini",-26.5225,31.4659,2020-03-09,0
"21581","Gabon",-0.8037,11.6094,2020-03-09,0
"21582","Guatemala",15.7835,-90.2308,2020-03-09,0
"21583","Guernsey",49.45,-2.58,2020-03-09,0
"21584","Mauritania",21.0079,10.9408,2020-03-09,0
"21585","Rwanda",-1.9403,29.8739,2020-03-09,0
"21586","Saint Lucia",13.9094,-60.9789,2020-03-09,0
"21587","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-03-09,0
"21588","Suriname",3.9193,-56.0278,2020-03-09,0
"21589","US",18.3358,-64.8963,2020-03-09,0
"21590","occupied Palestinian territory",31.9522,35.2332,2020-03-09,0
"21591","France",3.9339,-53.1258,2020-03-09,5
"21592","US",13.4443,144.7937,2020-03-09,0
"21593","Kosovo",42.6026,20.903,2020-03-09,0
"21594","Canada",53.1355,-57.6604,2020-03-09,0
"21595","Canada",46.5107,-63.4168,2020-03-09,0
"21596","Central African Republic",6.6111,20.9394,2020-03-09,0
"21597","Congo (Brazzaville)",-4.0383,21.7587,2020-03-09,0
"21598","Equatorial Guinea",1.5,10,2020-03-09,0
"21599","France",-12.8275,45.1662,2020-03-09,0
"21600","Uzbekistan",41.3775,64.5853,2020-03-09,0
"21601","Thailand",15,101,2020-03-10,53
"21602","Japan",36,138,2020-03-10,581
"21603","Singapore",1.2833,103.8333,2020-03-10,160
"21604","Nepal",28.1667,84.25,2020-03-10,1
"21605","Malaysia",2.5,112.5,2020-03-10,129
"21606","Canada",49.2827,-123.1207,2020-03-10,32
"21607","Australia",-33.8688,151.2093,2020-03-10,55
"21608","Australia",-37.8136,144.9631,2020-03-10,18
"21609","Australia",-28.0167,153.4,2020-03-10,18
"21610","Cambodia",11.55,104.9167,2020-03-10,2
"21611","Sri Lanka",7,81,2020-03-10,1
"21612","Germany",51,9,2020-03-10,1457
"21613","Finland",64,26,2020-03-10,40
"21614","United Arab Emirates",24,54,2020-03-10,74
"21615","Philippines",13,122,2020-03-10,33
"21616","India",21,78,2020-03-10,56
"21617","Italy",43,12,2020-03-10,10149
"21618","Sweden",63,16,2020-03-10,355
"21619","Spain",40,-4,2020-03-10,1695
"21620","Australia",-34.9285,138.6007,2020-03-10,7
"21621","Belgium",50.8333,4,2020-03-10,267
"21622","Egypt",26,30,2020-03-10,59
"21623","Australia",35.4437,139.638,2020-03-10,0
"21624","Lebanon",33.8547,35.8623,2020-03-10,41
"21625","Iraq",33,44,2020-03-10,71
"21626","Oman",21,57,2020-03-10,18
"21627","Afghanistan",33,65,2020-03-10,5
"21628","Bahrain",26.0275,50.55,2020-03-10,110
"21629","Kuwait",29.5,47.75,2020-03-10,69
"21630","Algeria",28.0339,1.6596,2020-03-10,20
"21631","Croatia",45.1,15.2,2020-03-10,14
"21632","Switzerland",46.8182,8.2275,2020-03-10,491
"21633","Austria",47.5162,14.5501,2020-03-10,182
"21634","Israel",31,35,2020-03-10,83
"21635","Pakistan",30.3753,69.3451,2020-03-10,16
"21636","Brazil",-14.235,-51.9253,2020-03-10,31
"21637","Georgia",42.3154,43.3569,2020-03-10,15
"21638","Greece",39.0742,21.8243,2020-03-10,89
"21639","North Macedonia",41.6086,21.7453,2020-03-10,7
"21640","Norway",60.472,8.4689,2020-03-10,400
"21641","Romania",45.9432,24.9668,2020-03-10,25
"21642","Estonia",58.5953,25.0136,2020-03-10,12
"21643","Netherlands",52.1326,5.2913,2020-03-10,382
